x_m,y_m,w_tr_right_m,w_tr_left_m,banking_rad
798.3965,800.1971,6.9122,6.9072,-0.3491
798.1732,800.3142,6.9143,6.9092,-0.3491
797.9498,800.4311,6.9161,6.9110,-0.3491
797.7263,800.5478,6.9181,6.9130,-0.3491
797.5026,800.6643,6.9198,6.9149,-0.3491
797.2786,800.7805,6.9217,6.9168,-0.3491
797.0545,800.8966,6.9234,6.9187,-0.3491
796.8301,801.0124,6.9252,6.9206,-0.3491
796.6054,801.1281,6.9268,6.9222,-0.3491
796.3805,801.2435,6.9286,6.9239,-0.3491
796.1554,801.3588,6.9301,6.9254,-0.3491
795.9301,801.4739,6.9317,6.9269,-0.3491
795.7046,801.5887,6.9332,6.9283,-0.3491
795.4790,801.7033,6.9346,6.9297,-0.3491
795.2533,801.8177,6.9360,6.9310,-0.3491
795.0274,801.9319,6.9374,6.9323,-0.3491
794.8015,802.0458,6.9387,6.9335,-0.3491
794.5755,802.1594,6.9399,6.9348,-0.3491
794.3495,802.2728,6.9411,6.9359,-0.3491
794.1234,802.3859,6.9423,6.9372,-0.3491
793.8972,802.4988,6.9435,6.9383,-0.3491
793.6710,802.6115,6.9445,6.9397,-0.3491
793.4447,802.7240,6.9457,6.9408,-0.3491
793.2183,802.8362,6.9466,6.9422,-0.3491
792.9918,802.9483,6.9477,6.9434,-0.3491
792.7651,803.0602,6.9487,6.9448,-0.3491
792.5384,803.1719,6.9498,6.9462,-0.3491
792.3114,803.2836,6.9510,6.9477,-0.3491
792.0844,803.3950,6.9525,6.9492,-0.3491
791.8572,803.5064,6.9542,6.9509,-0.3491
791.6299,803.6176,6.9560,6.9525,-0.3491
791.4025,803.7286,6.9579,6.9543,-0.3491
791.1750,803.8395,6.9600,6.9560,-0.3491
790.9474,803.9503,6.9619,6.9579,-0.3491
790.7198,804.0608,6.9640,6.9597,-0.3491
790.4921,804.1712,6.9659,6.9616,-0.3491
790.2644,804.2814,6.9680,6.9634,-0.3491
790.0366,804.3913,6.9699,6.9653,-0.3491
789.8088,804.5010,6.9718,6.9671,-0.3491
789.5809,804.6105,6.9735,6.9689,-0.3491
789.3530,804.7198,6.9754,6.9705,-0.3491
789.1251,804.8288,6.9769,6.9721,-0.3491
788.8970,804.9375,6.9785,6.9736,-0.3491
788.6689,805.0461,6.9798,6.9750,-0.3491
788.4407,805.1544,6.9811,6.9762,-0.3491
788.2123,805.2625,6.9822,6.9773,-0.3491
787.9838,805.3703,6.9832,6.9782,-0.3491
787.7552,805.4780,6.9840,6.9790,-0.3491
787.5264,805.5854,6.9846,6.9795,-0.3491
787.2975,805.6926,6.9851,6.9798,-0.3491
787.0684,805.7995,6.9853,6.9799,-0.3491
786.8391,805.9063,6.9855,6.9798,-0.3491
786.6097,806.0128,6.9853,6.9796,-0.3491
786.3801,806.1190,6.9851,6.9794,-0.3491
786.1504,806.2250,6.9845,6.9790,-0.3491
785.9206,806.3307,6.9839,6.9785,-0.3491
785.6906,806.4362,6.9830,6.9778,-0.3491
785.4605,806.5414,6.9820,6.9769,-0.3491
785.2304,806.6463,6.9806,6.9758,-0.3491
785.0002,806.7509,6.9793,6.9743,-0.3491
784.7699,806.8552,6.9775,6.9726,-0.3491
784.5396,806.9592,6.9759,6.9706,-0.3491
784.3092,807.0629,6.9737,6.9685,-0.3491
784.0787,807.1663,6.9717,6.9661,-0.3491
783.8481,807.2695,6.9692,6.9636,-0.3491
783.6175,807.3723,6.9668,6.9609,-0.3491
783.3867,807.4749,6.9640,6.9581,-0.3491
783.1558,807.5772,6.9614,6.9552,-0.3491
782.9247,807.6793,6.9583,6.9521,-0.3491
782.6935,807.7811,6.9554,6.9490,-0.3491
782.4622,807.8826,6.9522,6.9458,-0.3491
782.2307,807.9838,6.9490,6.9425,-0.3491
781.9991,808.0848,6.9457,6.9392,-0.3491
781.7673,808.1854,6.9425,6.9358,-0.3491
781.5354,808.2857,6.9392,6.9324,-0.3491
781.3034,808.3858,6.9360,6.9289,-0.3491
781.0712,808.4854,6.9327,6.9254,-0.3491
780.8389,808.5848,6.9293,6.9218,-0.3491
780.6064,808.6837,6.9259,6.9182,-0.3491
780.3738,808.7824,6.9223,6.9145,-0.3491
780.1410,808.8806,6.9188,6.9108,-0.3491
779.9081,808.9785,6.9150,6.9070,-0.3491
779.6749,809.0761,6.9114,6.9032,-0.3491
779.4416,809.1733,6.9075,6.8993,-0.3491
779.2080,809.2701,6.9039,6.8954,-0.3491
778.9743,809.3666,6.8998,6.8915,-0.3491
778.7404,809.4627,6.8961,6.8875,-0.3491
778.5063,809.5584,6.8919,6.8836,-0.3491
778.2720,809.6538,6.8881,6.8796,-0.3491
778.0376,809.7489,6.8838,6.8756,-0.3491
777.8030,809.8436,6.8798,6.8716,-0.3491
777.5683,809.9379,6.8756,6.8676,-0.3491
777.3335,810.0318,6.8715,6.8635,-0.3491
777.0986,810.1254,6.8672,6.8595,-0.3491
776.8635,810.2186,6.8631,6.8555,-0.3491
776.6285,810.3114,6.8588,6.8515,-0.3491
776.3933,810.4039,6.8546,6.8474,-0.3491
776.1581,810.4960,6.8504,6.8434,-0.3491
775.9228,810.5878,6.8461,6.8394,-0.3491
775.6874,810.6792,6.8419,6.8354,-0.3491
775.4520,810.7703,6.8377,6.8315,-0.3490
775.2165,810.8611,6.8336,6.8275,-0.3490
774.9808,810.9516,6.8294,6.8235,-0.3490
774.7451,811.0418,6.8253,6.8196,-0.3490
774.5093,811.1318,6.8211,6.8157,-0.3490
774.2733,811.2215,6.8171,6.8119,-0.3490
774.0372,811.3110,6.8130,6.8081,-0.3490
773.8010,811.4004,6.8090,6.8043,-0.3490
773.5646,811.4896,6.8050,6.8005,-0.3490
773.3280,811.5786,6.8011,6.7967,-0.3490
773.0914,811.6674,6.7972,6.7930,-0.3490
772.8546,811.7560,6.7935,6.7893,-0.3490
772.6177,811.8446,6.7898,6.7858,-0.3489
772.3807,811.9329,6.7862,6.7823,-0.3489
772.1436,812.0212,6.7827,6.7790,-0.3489
771.9064,812.1092,6.7794,6.7757,-0.3489
771.6691,812.1972,6.7762,6.7728,-0.3489
771.4318,812.2850,6.7733,6.7698,-0.3489
771.1943,812.3726,6.7705,6.7673,-0.3489
770.9568,812.4602,6.7679,6.7648,-0.3488
770.7191,812.5476,6.7657,6.7627,-0.3488
770.4814,812.6350,6.7636,6.7607,-0.3488
770.2436,812.7222,6.7620,6.7592,-0.3488
770.0056,812.8093,6.7605,6.7576,-0.3488
769.7676,812.8963,6.7595,6.7567,-0.3488
769.5294,812.9833,6.7587,6.7557,-0.3487
769.2911,813.0701,6.7583,6.7553,-0.3487
769.0528,813.1567,6.7582,6.7549,-0.3487
768.8143,813.2433,6.7584,6.7551,-0.3487
768.5758,813.3297,6.7589,6.7552,-0.3486
768.3372,813.4159,6.7596,6.7559,-0.3486
768.0986,813.5020,6.7606,6.7565,-0.3486
767.8599,813.5879,6.7618,6.7576,-0.3486
767.6212,813.6736,6.7632,6.7588,-0.3485
767.3825,813.7591,6.7648,6.7604,-0.3485
767.1437,813.8444,6.7667,6.7619,-0.3485
766.9049,813.9295,6.7687,6.7639,-0.3485
766.6660,814.0144,6.7708,6.7658,-0.3484
766.4270,814.0991,6.7731,6.7681,-0.3484
766.1881,814.1835,6.7756,6.7704,-0.3484
765.9491,814.2678,6.7781,6.7729,-0.3483
765.7100,814.3517,6.7808,6.7755,-0.3483
765.4709,814.4355,6.7836,6.7783,-0.3483
765.2318,814.5189,6.7863,6.7811,-0.3483
764.9927,814.6022,6.7893,6.7840,-0.3482
764.7536,814.6852,6.7921,6.7869,-0.3482
764.5144,814.7679,6.7952,6.7899,-0.3482
764.2752,814.8504,6.7980,6.7930,-0.3481
764.0360,814.9327,6.8011,6.7961,-0.3481
763.7967,815.0147,6.8040,6.7991,-0.3480
763.5574,815.0965,6.8070,6.8022,-0.3480
763.3179,815.1780,6.8098,6.8052,-0.3480
763.0784,815.2594,6.8128,6.8081,-0.3479
762.8388,815.3404,6.8155,6.8110,-0.3479
762.5992,815.4213,6.8183,6.8137,-0.3479
762.3595,815.5019,6.8209,6.8164,-0.3478
762.1197,815.5822,6.8237,6.8188,-0.3478
761.8799,815.6623,6.8261,6.8213,-0.3477
761.6401,815.7421,6.8287,6.8237,-0.3477
761.4003,815.8216,6.8311,6.8262,-0.3477
761.1606,815.9007,6.8335,6.8286,-0.3476
760.9208,815.9796,6.8358,6.8311,-0.3476
760.6810,816.0582,6.8380,6.8334,-0.3475
760.4413,816.1365,6.8401,6.8355,-0.3475
760.2015,816.2145,6.8421,6.8374,-0.3474
759.9618,816.2923,6.8440,6.8393,-0.3474
759.7220,816.3697,6.8459,6.8409,-0.3473
759.4822,816.4469,6.8476,6.8425,-0.3473
759.2423,816.5238,6.8492,6.8440,-0.3472
759.0023,816.6005,6.8508,6.8455,-0.3472
758.7623,816.6769,6.8521,6.8468,-0.3471
758.5222,816.7530,6.8535,6.8482,-0.3471
758.2819,816.8289,6.8549,6.8495,-0.3470
758.0415,816.9045,6.8563,6.8509,-0.3470
757.8010,816.9799,6.8578,6.8522,-0.3469
757.5603,817.0550,6.8594,6.8537,-0.3469
757.3195,817.1299,6.8609,6.8550,-0.3468
757.0784,817.2045,6.8627,6.8565,-0.3468
756.8372,817.2788,6.8642,6.8578,-0.3467
756.5958,817.3528,6.8659,6.8593,-0.3467
756.3541,817.4265,6.8674,6.8607,-0.3466
756.1123,817.4999,6.8692,6.8623,-0.3466
755.8702,817.5730,6.8707,6.8637,-0.3465
755.6280,817.6458,6.8725,6.8653,-0.3464
755.3856,817.7182,6.8740,6.8666,-0.3464
755.1431,817.7902,6.8757,6.8683,-0.3463
754.9004,817.8619,6.8772,6.8696,-0.3463
754.6576,817.9331,6.8789,6.8712,-0.3462
754.4147,818.0040,6.8804,6.8726,-0.3461
754.1717,818.0744,6.8820,6.8742,-0.3461
753.9287,818.1445,6.8835,6.8756,-0.3460
753.6855,818.2141,6.8850,6.8771,-0.3459
753.4424,818.2834,6.8865,6.8785,-0.3459
753.1991,818.3522,6.8879,6.8801,-0.3458
752.9558,818.4207,6.8893,6.8814,-0.3458
752.7124,818.4887,6.8906,6.8829,-0.3457
752.4690,818.5564,6.8920,6.8842,-0.3456
752.2255,818.6236,6.8931,6.8857,-0.3456
751.9820,818.6905,6.8945,6.8870,-0.3455
751.7384,818.7570,6.8955,6.8885,-0.3454
751.4947,818.8232,6.8967,6.8898,-0.3454
751.2510,818.8889,6.8976,6.8911,-0.3453
751.0072,818.9544,6.8988,6.8924,-0.3452
750.7633,819.0194,6.8995,6.8937,-0.3451
750.5194,819.0842,6.9006,6.8948,-0.3451
750.2755,819.1486,6.9013,6.8961,-0.3450
750.0314,819.2127,6.9022,6.8971,-0.3449
749.7873,819.2765,6.9031,6.8983,-0.3449
749.5431,819.3400,6.9042,6.8993,-0.3448
749.2989,819.4032,6.9054,6.9005,-0.3447
749.0546,819.4661,6.9068,6.9016,-0.3446
748.8102,819.5287,6.9083,6.9032,-0.3446
748.5657,819.5911,6.9100,6.9046,-0.3445
748.3211,819.6531,6.9117,6.9064,-0.3444
748.0765,819.7149,6.9136,6.9080,-0.3443
747.8317,819.7764,6.9156,6.9101,-0.3442
747.5868,819.8376,6.9177,6.9121,-0.3442
747.3418,819.8986,6.9199,6.9145,-0.3441
747.0966,819.9592,6.9223,6.9167,-0.3440
746.8514,820.0197,6.9249,6.9194,-0.3439
746.6059,820.0798,6.9275,6.9219,-0.3438
746.3604,820.1396,6.9304,6.9248,-0.3438
746.1148,820.1992,6.9334,6.9275,-0.3437
745.8690,820.2585,6.9366,6.9306,-0.3436
745.6232,820.3175,6.9397,6.9335,-0.3435
745.3773,820.3762,6.9429,6.9366,-0.3434
745.1314,820.4345,6.9459,6.9395,-0.3433
744.8854,820.4926,6.9491,6.9425,-0.3432
744.6393,820.5503,6.9518,6.9452,-0.3432
744.3932,820.6077,6.9549,6.9480,-0.3431
744.1470,820.6647,6.9574,6.9505,-0.3430
743.9006,820.7214,6.9602,6.9532,-0.3429
743.6543,820.7777,6.9626,6.9556,-0.3428
743.4078,820.8337,6.9652,6.9581,-0.3427
743.1611,820.8894,6.9674,6.9603,-0.3426
742.9144,820.9446,6.9698,6.9627,-0.3425
742.6676,820.9995,6.9718,6.9647,-0.3424
742.4207,821.0541,6.9740,6.9668,-0.3423
742.1736,821.1083,6.9759,6.9687,-0.3423
741.9264,821.1621,6.9777,6.9706,-0.3422
741.6791,821.2155,6.9795,6.9722,-0.3421
741.4317,821.2687,6.9811,6.9740,-0.3420
741.1841,821.3214,6.9826,6.9754,-0.3419
740.9364,821.3739,6.9839,6.9769,-0.3418
740.6886,821.4260,6.9852,6.9782,-0.3417
740.4407,821.4778,6.9863,6.9795,-0.3416
740.1926,821.5292,6.9874,6.9805,-0.3415
739.9444,821.5804,6.9881,6.9816,-0.3414
739.6961,821.6313,6.9889,6.9825,-0.3413
739.4476,821.6819,6.9894,6.9833,-0.3412
739.1990,821.7322,6.9900,6.9839,-0.3411
738.9504,821.7822,6.9901,6.9846,-0.3410
738.7016,821.8320,6.9904,6.9850,-0.3409
738.4528,821.8815,6.9902,6.9853,-0.3408
738.2039,821.9308,6.9902,6.9855,-0.3407
737.9550,821.9798,6.9898,6.9856,-0.3406
737.7061,822.0287,6.9895,6.9855,-0.3405
737.4571,822.0773,6.9888,6.9853,-0.3403
737.2081,822.1257,6.9881,6.9850,-0.3402
736.9592,822.1740,6.9873,6.9845,-0.3401
736.7103,822.2221,6.9865,6.9838,-0.3400
736.4613,822.2700,6.9856,6.9829,-0.3399
736.2124,822.3177,6.9848,6.9818,-0.3398
735.9635,822.3653,6.9839,6.9808,-0.3397
735.7146,822.4126,6.9830,6.9797,-0.3396
735.4657,822.4599,6.9821,6.9787,-0.3395
735.2168,822.5069,6.9812,6.9776,-0.3394
734.9678,822.5537,6.9804,6.9767,-0.3393
734.7188,822.6004,6.9796,6.9758,-0.3391
734.4697,822.6469,6.9790,6.9750,-0.3390
734.2206,822.6931,6.9783,6.9742,-0.3389
733.9715,822.7392,6.9775,6.9734,-0.3388
733.7223,822.7851,6.9767,6.9726,-0.3387
733.4732,822.8307,6.9758,6.9719,-0.3386
733.2240,822.8762,6.9748,6.9711,-0.3384
732.9749,822.9214,6.9737,6.9701,-0.3383
732.7259,822.9664,6.9726,6.9690,-0.3382
732.4768,823.0112,6.9714,6.9677,-0.3381
732.2279,823.0558,6.9701,6.9665,-0.3380
731.9789,823.1001,6.9689,6.9651,-0.3379
731.7300,823.1442,6.9675,6.9637,-0.3377
731.4811,823.1880,6.9662,6.9622,-0.3376
731.2322,823.2317,6.9647,6.9607,-0.3375
730.9834,823.2751,6.9633,6.9592,-0.3374
730.7345,823.3182,6.9618,6.9577,-0.3372
730.4856,823.3611,6.9604,6.9561,-0.3371
730.2368,823.4038,6.9589,6.9546,-0.3370
729.9880,823.4463,6.9576,6.9531,-0.3369
729.7393,823.4885,6.9561,6.9517,-0.3367
729.4906,823.5304,6.9548,6.9502,-0.3366
729.2420,823.5721,6.9534,6.9489,-0.3365
728.9935,823.6136,6.9522,6.9476,-0.3364
728.7450,823.6548,6.9509,6.9464,-0.3362
728.4965,823.6959,6.9498,6.9452,-0.3361
728.2481,823.7367,6.9487,6.9443,-0.3360
727.9997,823.7773,6.9477,6.9433,-0.3358
727.7512,823.8177,6.9468,6.9426,-0.3357
727.5026,823.8579,6.9460,6.9419,-0.3356
727.2539,823.8980,6.9453,6.9415,-0.3355
727.0051,823.9379,6.9447,6.9410,-0.3353
726.7562,823.9777,6.9443,6.9409,-0.3352
726.5070,824.0173,6.9440,6.9408,-0.3350
726.2578,824.0568,6.9441,6.9411,-0.3349
726.0083,824.0962,6.9444,6.9413,-0.3348
725.7587,824.1354,6.9452,6.9420,-0.3346
725.5090,824.1745,6.9461,6.9425,-0.3345
725.2592,824.2134,6.9473,6.9435,-0.3344
725.0094,824.2522,6.9486,6.9443,-0.3342
724.7594,824.2908,6.9499,6.9456,-0.3341
724.5095,824.3292,6.9514,6.9468,-0.3340
724.2595,824.3674,6.9529,6.9484,-0.3338
724.0096,824.4055,6.9545,6.9498,-0.3337
723.7597,824.4433,6.9562,6.9515,-0.3335
723.5098,824.4810,6.9578,6.9532,-0.3334
723.2600,824.5185,6.9595,6.9550,-0.3332
723.0102,824.5557,6.9612,6.9567,-0.3331
722.7605,824.5928,6.9629,6.9585,-0.3330
722.5107,824.6296,6.9645,6.9601,-0.3328
722.2610,824.6663,6.9662,6.9617,-0.3327
722.0113,824.7027,6.9677,6.9632,-0.3325
721.7616,824.7390,6.9693,6.9647,-0.3324
721.5119,824.7750,6.9707,6.9661,-0.3322
721.2621,824.8108,6.9723,6.9675,-0.3321
721.0123,824.8464,6.9736,6.9687,-0.3319
720.7624,824.8817,6.9751,6.9698,-0.3318
720.5125,824.9168,6.9764,6.9709,-0.3316
720.2624,824.9516,6.9778,6.9721,-0.3315
720.0123,824.9861,6.9790,6.9732,-0.3313
719.7621,825.0203,6.9805,6.9744,-0.3312
719.5118,825.0543,6.9816,6.9755,-0.3310
719.2614,825.0879,6.9830,6.9768,-0.3309
719.0109,825.1212,6.9842,6.9779,-0.3307
718.7605,825.1541,6.9856,6.9792,-0.3306
718.5100,825.1867,6.9868,6.9804,-0.3304
718.2595,825.2189,6.9882,6.9816,-0.3303
718.0090,825.2508,6.9895,6.9829,-0.3301
717.7586,825.2824,6.9909,6.9842,-0.3299
717.5082,825.3135,6.9922,6.9854,-0.3298
717.2579,825.3443,6.9936,6.9868,-0.3296
717.0077,825.3748,6.9949,6.9880,-0.3295
716.7575,825.4048,6.9963,6.9894,-0.3293
716.5073,825.4346,6.9977,6.9908,-0.3291
716.2571,825.4639,6.9991,6.9923,-0.3290
716.0070,825.4930,7.0006,6.9937,-0.3288
715.7567,825.5217,7.0020,6.9952,-0.3287
715.5064,825.5501,7.0034,6.9967,-0.3285
715.2560,825.5782,7.0048,6.9984,-0.3283
715.0054,825.6060,7.0063,7.0000,-0.3282
714.7548,825.6335,7.0077,7.0018,-0.3280
714.5040,825.6608,7.0092,7.0036,-0.3278
714.2532,825.6878,7.0105,7.0054,-0.3277
714.0024,825.7145,7.0120,7.0072,-0.3275
713.7515,825.7410,7.0133,7.0090,-0.3273
713.5006,825.7673,7.0147,7.0108,-0.3272
713.2498,825.7933,7.0161,7.0126,-0.3270
712.9990,825.8191,7.0176,7.0144,-0.3268
712.7482,825.8447,7.0193,7.0162,-0.3267
712.4974,825.8702,7.0213,7.0181,-0.3265
712.2465,825.8954,7.0232,7.0200,-0.3263
711.9956,825.9204,7.0254,7.0219,-0.3261
711.7446,825.9452,7.0274,7.0239,-0.3260
711.4935,825.9699,7.0296,7.0259,-0.3258
711.2422,825.9943,7.0317,7.0279,-0.3256
710.9907,826.0185,7.0339,7.0300,-0.3255
710.7391,826.0425,7.0360,7.0320,-0.3253
710.4873,826.0663,7.0382,7.0341,-0.3251
710.2354,826.0899,7.0403,7.0361,-0.3249
709.9834,826.1132,7.0424,7.0381,-0.3247
709.7314,826.1362,7.0444,7.0400,-0.3246
709.4793,826.1590,7.0465,7.0419,-0.3244
709.2272,826.1816,7.0484,7.0436,-0.3242
708.9751,826.2038,7.0503,7.0454,-0.3240
708.7230,826.2258,7.0522,7.0469,-0.3239
708.4710,826.2475,7.0540,7.0484,-0.3237
708.2190,826.2688,7.0557,7.0497,-0.3235
707.9670,826.2899,7.0574,7.0512,-0.3233
707.7150,826.3106,7.0591,7.0525,-0.3231
707.4631,826.3310,7.0607,7.0541,-0.3229
707.2110,826.3511,7.0623,7.0555,-0.3228
706.9590,826.3709,7.0638,7.0570,-0.3226
706.7069,826.3903,7.0654,7.0585,-0.3224
706.4547,826.4093,7.0668,7.0601,-0.3222
706.2025,826.4281,7.0684,7.0616,-0.3220
705.9502,826.4465,7.0697,7.0632,-0.3218
705.6979,826.4645,7.0713,7.0647,-0.3216
705.4456,826.4822,7.0725,7.0664,-0.3215
705.1933,826.4996,7.0741,7.0679,-0.3213
704.9411,826.5166,7.0753,7.0696,-0.3211
704.6889,826.5333,7.0768,7.0711,-0.3209
704.4368,826.5497,7.0780,7.0728,-0.3207
704.1848,826.5657,7.0794,7.0742,-0.3205
703.9329,826.5815,7.0806,7.0757,-0.3203
703.6811,826.5969,7.0820,7.0771,-0.3201
703.4294,826.6121,7.0833,7.0785,-0.3199
703.1778,826.6269,7.0846,7.0797,-0.3197
702.9263,826.6415,7.0859,7.0811,-0.3195
702.6749,826.6558,7.0873,7.0824,-0.3193
702.4235,826.6698,7.0886,7.0838,-0.3191
702.1721,826.6836,7.0901,7.0850,-0.3189
701.9207,826.6971,7.0915,7.0865,-0.3187
701.6693,826.7103,7.0930,7.0878,-0.3185
701.4177,826.7233,7.0945,7.0892,-0.3183
701.1661,826.7360,7.0960,7.0905,-0.3181
700.9144,826.7485,7.0975,7.0920,-0.3179
700.6625,826.7606,7.0989,7.0933,-0.3177
700.4105,826.7726,7.1004,7.0948,-0.3175
700.1583,826.7842,7.1018,7.0961,-0.3173
699.9060,826.7956,7.1033,7.0976,-0.3171
699.6536,826.8066,7.1046,7.0988,-0.3169
699.4011,826.8174,7.1061,7.1002,-0.3167
699.1485,826.8279,7.1073,7.1014,-0.3165
698.8959,826.8381,7.1087,7.1026,-0.3163
698.6432,826.8480,7.1098,7.1036,-0.3161
698.3906,826.8575,7.1111,7.1047,-0.3159
698.1380,826.8667,7.1120,7.1055,-0.3157
697.8854,826.8756,7.1132,7.1065,-0.3155
697.6329,826.8841,7.1140,7.1071,-0.3153
697.3804,826.8923,7.1151,7.1080,-0.3151
697.1279,826.9001,7.1158,7.1086,-0.3149
696.8755,826.9076,7.1168,7.1095,-0.3146
696.6230,826.9147,7.1175,7.1101,-0.3144
696.3705,826.9214,7.1183,7.1109,-0.3142
696.1179,826.9278,7.1189,7.1114,-0.3140
695.8652,826.9338,7.1195,7.1122,-0.3138
695.6125,826.9395,7.1201,7.1127,-0.3136
695.3596,826.9448,7.1206,7.1135,-0.3134
695.1067,826.9498,7.1210,7.1139,-0.3132
694.8537,826.9545,7.1213,7.1146,-0.3129
694.6006,826.9588,7.1216,7.1149,-0.3127
694.3475,826.9629,7.1217,7.1154,-0.3125
694.0944,826.9666,7.1219,7.1155,-0.3123
693.8414,826.9700,7.1218,7.1157,-0.3121
693.5884,826.9732,7.1218,7.1157,-0.3119
693.3356,826.9761,7.1216,7.1158,-0.3116
693.0827,826.9786,7.1215,7.1157,-0.3114
692.8300,826.9810,7.1211,7.1157,-0.3112
692.5774,826.9830,7.1209,7.1155,-0.3110
692.3248,826.9848,7.1203,7.1155,-0.3107
692.0722,826.9864,7.1200,7.1153,-0.3105
691.8197,826.9877,7.1194,7.1153,-0.3103
691.5672,826.9888,7.1190,7.1150,-0.3101
691.3147,826.9897,7.1185,7.1150,-0.3099
691.0622,826.9904,7.1182,7.1149,-0.3096
690.8096,826.9909,7.1179,7.1149,-0.3094
690.5569,826.9912,7.1178,7.1148,-0.3092
690.3042,826.9914,7.1177,7.1150,-0.3089
690.0514,826.9913,7.1177,7.1150,-0.3087
689.7985,826.9912,7.1178,7.1151,-0.3085
689.5455,826.9908,7.1180,7.1152,-0.3083
689.2924,826.9903,7.1183,7.1154,-0.3080
689.0393,826.9896,7.1188,7.1155,-0.3078
688.7861,826.9886,7.1194,7.1158,-0.3076
688.5328,826.9875,7.1202,7.1160,-0.3073
688.2794,826.9862,7.1211,7.1164,-0.3071
688.0261,826.9846,7.1220,7.1168,-0.3069
687.7727,826.9827,7.1229,7.1173,-0.3066
687.5194,826.9806,7.1237,7.1179,-0.3064
687.2661,826.9783,7.1245,7.1186,-0.3062
687.0128,826.9756,7.1253,7.1192,-0.3059
686.7596,826.9726,7.1261,7.1200,-0.3057
686.5064,826.9694,7.1268,7.1207,-0.3055
686.2533,826.9659,7.1275,7.1216,-0.3052
686.0003,826.9620,7.1281,7.1224,-0.3050
685.7473,826.9579,7.1288,7.1232,-0.3047
685.4944,826.9535,7.1292,7.1240,-0.3045
685.2415,826.9488,7.1298,7.1247,-0.3043
684.9886,826.9438,7.1301,7.1253,-0.3040
684.7358,826.9385,7.1306,7.1257,-0.3038
684.4830,826.9329,7.1308,7.1261,-0.3035
684.2302,826.9271,7.1312,7.1263,-0.3033
683.9775,826.9209,7.1312,7.1264,-0.3031
683.7248,826.9145,7.1314,7.1264,-0.3028
683.4721,826.9078,7.1313,7.1264,-0.3026
683.2195,826.9008,7.1314,7.1263,-0.3023
682.9668,826.8935,7.1313,7.1262,-0.3021
682.7143,826.8859,7.1312,7.1259,-0.3018
682.4617,826.8780,7.1310,7.1257,-0.3016
682.2092,826.8698,7.1308,7.1254,-0.3013
681.9567,826.8614,7.1305,7.1251,-0.3011
681.7043,826.8527,7.1302,7.1248,-0.3008
681.4518,826.8436,7.1299,7.1245,-0.3006
681.1994,826.8344,7.1295,7.1242,-0.3003
680.9470,826.8248,7.1291,7.1238,-0.3001
680.6946,826.8149,7.1288,7.1235,-0.2998
680.4423,826.8048,7.1283,7.1231,-0.2996
680.1899,826.7945,7.1279,7.1228,-0.2993
679.9376,826.7838,7.1276,7.1224,-0.2991
679.6853,826.7729,7.1272,7.1220,-0.2988
679.4330,826.7617,7.1269,7.1217,-0.2986
679.1807,826.7502,7.1265,7.1214,-0.2983
678.9284,826.7385,7.1263,7.1212,-0.2980
678.6762,826.7265,7.1261,7.1210,-0.2978
678.4240,826.7143,7.1261,7.1210,-0.2975
678.1718,826.7018,7.1261,7.1211,-0.2973
677.9197,826.6890,7.1262,7.1215,-0.2970
677.6676,826.6760,7.1264,7.1219,-0.2968
677.4156,826.6628,7.1269,7.1226,-0.2965
677.1636,826.6493,7.1273,7.1233,-0.2962
676.9118,826.6356,7.1280,7.1245,-0.2960
676.6600,826.6217,7.1290,7.1256,-0.2957
676.4083,826.6076,7.1303,7.1271,-0.2954
676.1568,826.5933,7.1319,7.1287,-0.2952
675.9053,826.5788,7.1338,7.1306,-0.2949
675.6539,826.5640,7.1359,7.1326,-0.2947
675.4025,826.5491,7.1381,7.1349,-0.2944
675.1511,826.5340,7.1405,7.1372,-0.2941
674.8997,826.5187,7.1431,7.1397,-0.2939
674.6484,826.5032,7.1458,7.1421,-0.2936
674.3970,826.4874,7.1486,7.1449,-0.2933
674.1456,826.4714,7.1514,7.1474,-0.2931
673.8942,826.4552,7.1544,7.1503,-0.2928
673.6427,826.4388,7.1574,7.1530,-0.2925
673.3912,826.4221,7.1606,7.1560,-0.2922
673.1396,826.4051,7.1637,7.1589,-0.2920
672.8880,826.3878,7.1669,7.1620,-0.2917
672.6363,826.3703,7.1701,7.1649,-0.2914
672.3846,826.3524,7.1734,7.1681,-0.2912
672.1328,826.3343,7.1767,7.1711,-0.2909
671.8809,826.3158,7.1800,7.1744,-0.2906
671.6290,826.2970,7.1833,7.1774,-0.2903
671.3770,826.2779,7.1866,7.1807,-0.2901
671.1249,826.2585,7.1899,7.1837,-0.2898
670.8728,826.2387,7.1931,7.1870,-0.2895
670.6207,826.2186,7.1965,7.1900,-0.2892
670.3686,826.1982,7.1996,7.1932,-0.2889
670.1164,826.1775,7.2029,7.1961,-0.2887
669.8643,826.1564,7.2060,7.1993,-0.2884
669.6122,826.1350,7.2092,7.2021,-0.2881
669.3602,826.1132,7.2122,7.2052,-0.2878
669.1082,826.0911,7.2155,7.2080,-0.2875
668.8563,826.0686,7.2184,7.2112,-0.2873
668.6045,826.0457,7.2216,7.2140,-0.2870
668.3527,826.0225,7.2245,7.2173,-0.2867
668.1010,825.9989,7.2277,7.2202,-0.2864
667.8494,825.9750,7.2307,7.2235,-0.2861
667.5978,825.9506,7.2339,7.2264,-0.2858
667.3463,825.9258,7.2369,7.2297,-0.2855
